,ARI,CLI,FKGL,GFI,SMOG,complexity,document,fog,length_of_chunk,number_of_chunk
347,15.1,12.25,13.0,15.43,15.0,3,en119716549.txt,16.3348,20,5
348,16.8,13.35,14.8,15.61,15.4,3,en119716549.txt,16.9887,20,6
349,17.9,13.18,14.7,16.43,16.2,3,en119716549.txt,17.8437,20,7
350,14.0,12.42,13.0,13.79,14.7,3,en119716549.txt,15.244,20,8
351,13.4,13.63,11.6,12.35,13.4,3,en119716549.txt,13.7635,20,9
352,16.6,13.76,14.3,15.59,16.0,3,en119716549.txt,17.6878,20,10
353,16.5,15.44,13.2,14.66,15.4,3,en119716549.txt,15.9112,20,11
354,18.3,14.92,15.0,15.39,15.8,3,en119716549.txt,16.0436,20,12
355,16.0,13.7,13.9,14.58,15.3,3,en119716549.txt,16.7982,20,13
356,15.6,15.78,13.3,13.65,16.4,3,en119716549.txt,18.4667,20,14
357,16.3,14.34,13.8,15.33,15.8,3,en119716549.txt,16.999,20,15
358,15.4,15.78,13.1,12.86,14.6,3,en119716549.txt,14.8651,20,16
359,15.8,15.66,13.4,13.54,15.0,3,en119716549.txt,13.906,20,17
360,17.0,14.1,15.7,16.69,17.1,3,en119716549.txt,18.777,20,18
361,16.5,15.43,14.2,15.54,16.0,3,en119716549.txt,16.9864,20,19
362,15.4,15.49,13.2,14.71,14.9,3,en119716549.txt,15.6162,20,20
363,10.1,9.52,9.4,11.1,11.4,3,en119716549.txt,11.4096,20,21
364,13.8,11.55,11.2,12.67,12.7,3,en119716549.txt,13.6376,20,22
365,12.6,12.01,10.9,13.06,13.3,3,en119716549.txt,13.5597,20,23
366,12.9,12.42,11.0,12.98,13.4,3,en119716549.txt,13.8111,20,24
367,11.9,10.5,10.2,12.64,12.0,3,en119716549.txt,12.7714,20,25
368,13.6,11.9,12.0,14.03,14.0,3,en119716549.txt,15.3355,20,26
369,13.7,12.88,11.3,14.17,14.1,3,en119716549.txt,14.6758,20,27
370,15.2,12.02,13.2,14.81,13.9,3,en119716549.txt,15.1369,20,28
371,15.4,13.99,13.3,15.88,16.0,3,en119716549.txt,17.0203,20,29
372,15.2,15.49,13.1,15.24,15.4,3,en119716549.txt,16.8165,20,30
373,14.4,12.48,11.1,13.4,13.7,3,en119716549.txt,14.4613,20,31
374,10.5,10.33,8.1,10.5,10.7,3,en119716549.txt,10.8916,20,32
375,14.7,12.83,13.4,14.95,15.0,3,en119716549.txt,16.203,20,33
376,10.5,10.38,9.0,10.93,11.1,3,en119716549.txt,10.931,20,34
377,11.8,10.97,11.0,12.61,13.4,3,en119716549.txt,13.3142,20,35
378,12.2,10.15,11.8,13.06,13.3,3,en119716549.txt,13.9818,20,36
379,15.0,13.7,12.0,14.58,14.6,3,en119716549.txt,15.6772,20,37
380,15.3,13.12,12.6,13.67,13.9,3,en119716549.txt,14.9095,20,38
381,15.9,12.25,13.5,15.78,14.7,3,en119716549.txt,16.699,20,39
382,14.2,13.4,12.5,13.59,14.5,3,en119716549.txt,15.2431,20,40
383,11.2,10.97,10.5,11.86,12.9,3,en119716549.txt,13.4816,20,41
384,12.4,10.33,9.5,12.91,12.5,3,en119716549.txt,12.8551,20,42
385,13.6,11.78,12.1,14.53,14.4,3,en119716549.txt,15.0712,20,43
386,13.9,11.78,12.3,14.38,13.6,3,en119716549.txt,14.1112,20,44
387,13.1,11.15,10.8,13.96,13.2,3,en119716549.txt,13.8188,20,45
388,12.8,10.79,11.9,14.1,13.7,3,en119716549.txt,14.3171,20,46
389,13.7,10.68,11.7,13.15,12.6,3,en119716549.txt,13.5617,20,47
390,14.2,10.8,12.0,13.94,13.3,3,en119716549.txt,14.2,20,48
391,12.9,11.72,11.4,13.52,13.7,3,en119716549.txt,13.9238,20,49
392,9.4,9.05,9.1,10.05,11.0,3,en119716549.txt,10.6134,20,50
393,14.1,10.97,13.1,15.02,14.9,3,en119716549.txt,15.4333,20,51
394,12.6,10.79,11.7,12.81,12.9,3,en119716549.txt,13.6828,20,52
395,11.3,10.73,9.5,11.48,12.1,3,en119716549.txt,11.7932,20,53
396,15.8,12.36,13.4,14.57,14.2,3,en119716549.txt,14.4882,20,54
397,13.1,11.66,10.3,12.45,12.5,3,en119716549.txt,10.8166,20,55
398,13.3,11.55,10.4,12.78,13.0,3,en119716549.txt,12.5615,20,56
399,11.9,11.08,9.5,10.97,12.0,3,en119716549.txt,11.4543,20,57
400,13.5,14.03,11.1,11.74,13.1,3,en119716549.txt,12.1822,20,58
401,12.6,11.95,9.6,11.45,12.5,3,en119716549.txt,12.0988,20,59
402,10.5,10.44,8.9,10.57,11.5,3,en119716549.txt,11.4432,20,60
403,12.9,12.07,11.1,12.12,12.8,3,en119716549.txt,12.7709,20,61
404,12.0,10.97,8.6,10.7,11.0,3,en119716549.txt,9.9169,20,62
405,11.4,11.26,9.4,11.39,12.2,3,en119716549.txt,11.4704,20,63
406,12.8,12.59,10.7,11.51,12.3,3,en119716549.txt,12.7842,20,64
407,10.5,9.28,8.7,10.31,9.8,3,en119716549.txt,10.4562,20,65
408,8.3,8.98,7.9,8.48,9.7,3,en119716549.txt,8.0566,20,66
409,10.5,11.19,10.8,10.95,12.2,3,en119716549.txt,10.9773,20,67
410,9.8,9.34,9.0,10.22,10.9,3,en119716549.txt,11.3977,20,68
411,10.6,10.21,9.2,10.33,11.2,3,en119716549.txt,9.8527,20,69
412,9.5,8.88,8.1,11.3,11.3,3,en119716549.txt,11.5351,20,70
413,10.7,10.73,8.9,10.21,10.5,3,en119716549.txt,10.0234,20,71
414,9.1,9.22,7.4,9.02,9.4,3,en119716549.txt,8.3042,20,72
415,11.3,10.15,8.7,11.22,10.9,3,en119716549.txt,10.0774,20,73
416,7.5,8.8,7.2,8.44,9.8,3,en119716549.txt,8.1929,20,74
417,8.5,8.98,8.0,9.94,11.2,3,en119716549.txt,10.5467,20,75
418,11.1,11.6,8.6,11.35,11.7,3,en119716549.txt,11.5374,20,76
419,9.7,9.92,8.7,9.98,10.9,3,en119716549.txt,11.0306,20,77
420,10.7,10.67,8.9,10.49,11.7,3,en119716549.txt,10.7837,20,78
421,13.3,12.24,11.4,12.57,13.0,3,en119716549.txt,12.6328,20,79
422,10.2,9.92,9.0,10.73,11.3,3,en119716549.txt,10.0164,20,80
423,10.0,9.63,9.1,10.59,11.0,3,en119716549.txt,10.3585,20,81
424,12.8,10.79,10.7,12.74,12.3,3,en119716549.txt,12.2857,20,82
425,13.2,13.11,10.5,11.71,13.5,3,en119716549.txt,12.668,20,83
426,11.6,11.83,8.7,10.74,11.8,3,en119716549.txt,11.7961,20,84
427,12.2,10.68,10.2,12.27,12.6,3,en119716549.txt,13.3205,20,85
428,10.5,12.35,8.6,10.32,11.0,3,en119716549.txt,10.4475,20,86
429,10.2,9.92,9.0,9.68,10.1,3,en119716549.txt,9.9169,20,87
430,10.6,9.98,8.3,10.35,10.9,3,en119716549.txt,10.0024,20,88
431,11.7,10.73,9.9,12.48,12.8,3,en119716549.txt,12.6171,20,89
432,11.1,10.56,9.4,11.77,11.8,3,en119716549.txt,11.7629,20,90
433,11.1,10.04,8.7,10.58,11.9,3,en119716549.txt,10.3925,20,91
434,13.1,10.62,11.2,12.57,12.1,3,en119716549.txt,12.7652,20,92
435,11.6,10.5,9.9,12.27,12.5,3,en119716549.txt,13.4556,20,93
436,13.5,11.6,11.8,12.7,13.7,3,en119716549.txt,13.8008,20,94
437,14.7,12.83,12.1,13.08,13.5,3,en119716549.txt,12.9987,20,95
438,11.5,11.37,9.3,11.82,12.2,3,en119716549.txt,12.373,20,96
439,15.0,13.46,13.0,14.15,15.0,3,en119716549.txt,16.2482,20,97
440,16.8,15.73,14.3,16.92,16.4,3,en119716549.txt,18.1391,10,1
441,20.7,14.81,17.2,19.17,17.1,3,en119716549.txt,19.9112,10,2
442,16.8,12.6,14.1,16.84,15.9,3,en119716549.txt,17.8516,10,3
443,16.0,13.18,14.3,16.41,15.8,3,en119716549.txt,17.102,10,4
444,14.2,12.65,11.8,13.81,13.6,3,en119716549.txt,13.5543,10,5
445,15.2,13.7,13.4,15.96,15.8,3,en119716549.txt,17.3739,10,6
446,11.9,12.18,10.1,13.17,12.7,3,en119716549.txt,12.7297,10,7
447,14.2,11.55,11.5,14.62,13.6,3,en119716549.txt,13.4726,10,8
448,15.8,12.77,13.2,16.46,15.5,3,en119716549.txt,17.1417,10,9
449,14.4,11.73,12.8,14.99,14.4,3,en119716549.txt,15.4977,10,10
450,18.3,15.21,14.8,16.2,15.9,3,en119716549.txt,17.1541,10,11
451,15.2,11.49,13.6,15.73,15.0,3,en119716549.txt,16.8223,10,12
452,16.1,12.77,13.4,15.28,14.7,3,en119716549.txt,15.611,10,13
453,19.6,13.24,17.3,18.36,17.5,3,en119716549.txt,19.9065,10,14
454,14.6,13.29,12.8,14.92,14.7,3,en119716549.txt,15.2977,10,15
455,13.5,11.9,12.0,14.3,14.7,3,en119716549.txt,15.198,10,16
456,12.0,13.11,9.6,10.92,11.4,3,en119716549.txt,11.1714,10,17
457,14.6,14.33,12.3,14.61,15.1,3,en119716549.txt,16.0008,10,18
458,20.2,14.69,16.8,19.14,18.1,3,en119716549.txt,18.6982,10,19
459,13.8,12.76,11.2,13.71,14.1,3,en119716549.txt,16.6452,10,20
460,15.1,14.39,12.5,14.64,14.7,3,en119716549.txt,15.0227,10,21
461,17.8,16.02,15.0,15.95,16.0,3,en119716549.txt,16.7769,10,22
462,18.9,15.73,14.9,15.47,15.8,3,en119716549.txt,17.1219,10,23
463,17.5,13.81,15.0,16.19,15.9,3,en119716549.txt,14.9473,10,24
464,16.6,13.0,14.9,15.92,15.5,3,en119716549.txt,17.1219,10,25
465,15.5,14.21,13.0,13.69,15.1,3,en119716549.txt,16.6139,10,26
466,15.1,15.95,13.7,14.54,16.5,3,en119716549.txt,19.0855,10,27
467,16.2,15.43,14.0,14.73,16.3,3,en119716549.txt,18.0927,10,28
468,14.3,13.17,12.7,15.65,15.4,3,en119716549.txt,16.5932,10,29
469,18.1,14.97,14.7,16.15,16.3,3,en119716549.txt,17.5297,10,30
470,15.1,15.26,12.0,12.71,14.3,3,en119716549.txt,14.3579,10,31
471,15.8,16.24,12.9,13.68,14.8,3,en119716549.txt,15.3923,10,32
472,14.4,16.12,11.9,12.15,13.7,3,en119716549.txt,13.6556,10,33
473,17.5,15.38,15.1,16.47,16.3,3,en119716549.txt,14.4081,10,34
474,14.6,13.87,13.8,16.21,15.6,3,en119716549.txt,16.2125,10,35
475,19.4,14.34,17.6,18.51,18.4,3,en119716549.txt,21.1399,10,36
476,16.4,16.19,13.6,15.02,15.4,3,en119716549.txt,16.2,10,37
477,16.7,15.03,14.9,17.07,16.6,3,en119716549.txt,17.7553,10,38
478,17.1,18.21,15.0,16.76,15.6,3,en119716549.txt,17.8118,10,39
479,13.7,12.65,11.4,13.87,13.9,3,en119716549.txt,13.4693,10,40
480,10.3,9.81,9.4,11.1,11.2,3,en119716549.txt,11.137,10,41
481,9.8,9.23,9.4,11.1,11.6,3,en119716549.txt,11.6775,10,42
482,12.6,11.72,10.1,11.49,12.0,3,en119716549.txt,12.6106,10,43
483,15.0,11.15,12.3,14.45,13.3,3,en119716549.txt,14.6755,10,44
484,15.1,13.58,13.2,15.92,15.8,3,en119716549.txt,16.46,10,45
485,9.9,10.03,8.7,9.82,10.1,3,en119716549.txt,10.0736,10,46
486,13.6,14.21,12.7,13.65,13.8,3,en119716549.txt,14.3217,10,47
487,12.5,10.91,10.4,12.84,13.0,3,en119716549.txt,13.4548,10,48
488,12.6,11.08,11.6,13.95,13.2,3,en119716549.txt,14.3807,10,49
489,11.2,9.92,8.8,11.22,10.6,3,en119716549.txt,11.0757,10,50
490,14.0,11.84,12.3,15.14,14.8,3,en119716549.txt,16.1976,10,51
491,13.2,11.72,11.6,13.61,13.2,3,en119716549.txt,14.4364,10,52
492,14.6,13.29,12.9,14.95,14.8,3,en119716549.txt,15.3558,10,53
493,12.6,12.36,10.8,13.72,13.3,3,en119716549.txt,13.9714,10,54
494,12.8,11.49,11.4,12.34,12.0,3,en119716549.txt,12.8002,10,55
495,17.5,12.49,13.8,17.2,15.5,3,en119716549.txt,17.338,10,56
496,13.2,12.18,11.3,14.65,14.1,3,en119716549.txt,14.5064,10,57
497,17.4,15.21,15.3,17.33,17.6,3,en119716549.txt,19.2727,10,58
498,16.2,15.09,14.4,16.82,16.4,3,en119716549.txt,18.4192,10,59
499,14.4,16.3,13.0,14.51,14.2,3,en119716549.txt,15.2854,10,60
500,16.7,13.35,13.5,15.98,15.0,3,en119716549.txt,16.655,10,61
501,11.9,11.08,9.9,11.18,12.2,3,en119716549.txt,11.9801,10,62
502,12.1,10.62,10.3,12.0,11.4,3,en119716549.txt,12.2315,10,63
503,8.9,9.74,7.0,9.06,9.9,3,en119716549.txt,9.443,10,64
504,12.8,10.97,11.8,13.12,12.7,3,en119716549.txt,13.9424,10,65
505,16.4,14.28,13.9,17.27,17.0,3,en119716549.txt,18.2953,10,66
506,11.1,11.08,9.1,11.16,11.2,3,en119716549.txt,11.1649,10,67
507,9.8,9.63,8.9,10.66,11.0,3,en119716549.txt,10.6958,10,68
508,9.7,10.44,8.3,9.38,10.1,3,en119716549.txt,9.9,10,69
509,14.4,11.49,14.0,16.53,16.4,3,en119716549.txt,16.1992,10,70
510,12.0,9.81,11.9,13.38,13.8,3,en119716549.txt,14.6599,10,71
511,12.3,10.5,10.5,13.44,12.9,3,en119716549.txt,13.2883,10,72
512,15.8,12.94,13.0,16.08,15.4,3,en119716549.txt,17.2229,10,73
513,14.5,14.39,12.1,14.16,13.8,3,en119716549.txt,14.0,10,74
514,18.0,13.47,14.7,16.61,15.6,3,en119716549.txt,17.6103,10,75
515,12.4,12.41,9.1,11.14,11.6,3,en119716549.txt,12.159,10,76
516,14.4,11.67,12.8,14.99,14.3,3,en119716549.txt,16.2103,10,77
517,17.4,12.77,14.3,16.95,15.1,3,en119716549.txt,17.2347,10,78
518,12.8,12.93,11.4,13.64,13.7,3,en119716549.txt,14.3118,10,79
519,15.6,13.76,13.6,14.3,15.2,3,en119716549.txt,16.2085,10,80
520,10.6,11.13,10.9,11.68,12.5,3,en119716549.txt,12.9051,10,81
521,11.9,10.56,11.4,13.5,13.3,3,en119716549.txt,14.1272,10,82
522,9.8,8.82,8.5,11.47,11.0,3,en119716549.txt,10.6718,10,83
523,14.7,11.84,11.8,14.44,13.8,3,en119716549.txt,14.8,10,84
524,14.8,12.19,12.8,15.48,14.8,3,en119716549.txt,15.1878,10,85
525,12.4,11.08,11.4,14.29,14.0,3,en119716549.txt,15.0586,10,86
526,15.7,13.06,13.0,15.9,15.0,3,en119716549.txt,16.0039,10,87
527,11.9,9.98,10.5,12.86,12.0,3,en119716549.txt,12.0228,10,88
528,12.6,10.56,10.7,13.53,12.7,3,en119716549.txt,13.925,10,89
529,13.5,11.44,11.0,14.56,13.7,3,en119716549.txt,13.7217,10,90
530,14.2,12.59,13.1,15.89,15.2,3,en119716549.txt,16.4667,10,91
531,11.4,8.99,10.7,12.64,11.8,3,en119716549.txt,12.1487,10,92
532,15.0,10.1,13.1,14.66,13.2,3,en119716549.txt,14.7684,10,93
533,12.5,11.08,11.4,12.19,12.0,3,en119716549.txt,12.4423,10,94
534,12.9,11.02,10.7,12.82,12.7,3,en119716549.txt,12.5074,10,95
535,15.5,10.69,13.3,15.24,13.8,3,en119716549.txt,15.8006,10,96
536,10.6,10.27,9.3,12.81,12.5,3,en119716549.txt,12.6137,10,97
537,15.0,13.18,13.4,14.77,14.7,3,en119716549.txt,15.1569,10,98
538,10.1,9.46,8.3,10.5,10.8,3,en119716549.txt,10.7115,10,99
539,8.8,8.93,8.6,10.51,11.2,3,en119716549.txt,10.547,10,100
540,13.8,10.51,11.9,14.84,13.8,3,en119716549.txt,15.0006,10,101
541,14.6,11.49,13.1,15.7,16.0,3,en119716549.txt,15.9621,10,102
542,13.3,10.8,12.4,13.8,13.3,3,en119716549.txt,14.5064,10,103
543,12.0,11.14,11.0,11.96,12.3,3,en119716549.txt,12.8325,10,104
544,10.5,9.69,9.4,10.9,11.6,3,en119716549.txt,11.5812,10,105
545,12.3,11.84,10.8,12.55,12.7,3,en119716549.txt,12.04,10,106
546,16.3,12.07,12.8,14.52,12.8,3,en119716549.txt,13.8816,10,107
547,15.4,12.71,12.8,15.02,15.5,3,en119716549.txt,15.198,10,108
548,15.0,11.9,11.9,13.89,13.5,3,en119716549.txt,11.4222,10,109
549,11.6,11.42,9.1,11.88,11.6,3,en119716549.txt,10.1837,10,110
550,14.2,12.02,11.1,13.64,13.4,3,en119716549.txt,12.338,10,111
551,12.3,11.31,9.6,12.32,12.7,3,en119716549.txt,12.9429,10,112
552,13.8,11.49,11.0,13.86,13.5,3,en119716549.txt,12.65,10,113
553,9.4,10.43,6.4,8.77,10.0,3,en119716549.txt,10.1194,10,114
554,11.0,12.92,8.3,10.43,11.8,3,en119716549.txt,11.0343,10,115
555,16.0,14.62,12.8,13.53,14.4,3,en119716549.txt,13.3871,10,116
556,13.2,11.2,10.8,12.35,12.5,3,en119716549.txt,12.0756,10,117
557,12.2,13.16,9.6,11.42,12.5,3,en119716549.txt,12.6528,10,118
558,9.8,10.95,9.0,11.32,11.8,3,en119716549.txt,11.8659,10,119
559,11.4,10.15,8.8,11.16,11.2,3,en119716549.txt,11.2179,10,120
560,11.4,10.91,9.5,11.6,12.0,3,en119716549.txt,11.6,10,121
561,14.5,13.23,11.6,12.9,13.7,3,en119716549.txt,13.93,10,122
562,11.1,11.95,8.4,9.15,9.6,3,en119716549.txt,8.65,10,123
563,12.1,9.86,9.4,12.56,11.9,3,en119716549.txt,11.0821,10,124
564,11.5,10.97,9.5,11.39,12.3,3,en119716549.txt,12.2316,10,125
565,11.4,11.37,9.1,12.2,11.9,3,en119716549.txt,10.76,10,126
566,11.4,12.64,9.4,10.34,12.0,3,en119716549.txt,11.6246,10,127
567,14.2,12.6,12.0,13.22,12.7,3,en119716549.txt,14.0323,10,128
568,10.1,9.51,8.0,9.67,9.4,3,en119716549.txt,9.9174,10,129
569,11.0,8.82,9.4,11.29,10.1,3,en119716549.txt,11.0422,10,130
570,9.6,10.61,9.0,9.42,10.8,3,en119716549.txt,9.7184,10,131
571,6.7,7.01,6.7,7.64,8.1,3,en119716549.txt,6.1333,10,132
572,10.2,10.73,9.6,9.96,11.0,3,en119716549.txt,10.0533,10,133
573,10.9,11.66,10.8,12.41,13.2,3,en119716549.txt,11.9259,10,134
574,8.3,8.52,7.2,9.65,9.9,3,en119716549.txt,10.4464,10,135
575,11.2,10.27,9.6,11.01,11.8,3,en119716549.txt,12.2961,10,136
576,9.8,8.76,8.4,10.15,10.8,3,en119716549.txt,9.9437,10,137
577,11.7,11.95,8.8,10.93,11.7,3,en119716549.txt,10.1515,10,138
578,12.4,10.39,10.7,13.45,12.8,3,en119716549.txt,12.8325,10,139
579,6.7,6.9,7.0,9.71,9.8,3,en119716549.txt,10.1149,10,140
580,13.9,11.84,11.1,13.03,12.3,3,en119716549.txt,13.2916,10,141
581,6.7,8.62,5.2,6.81,7.8,3,en119716549.txt,5.9802,10,142
582,7.2,8.22,6.0,7.59,8.8,3,en119716549.txt,7.1129,10,143
583,11.0,9.75,8.7,10.67,10.0,3,en119716549.txt,9.5339,10,144
584,11.4,11.37,8.9,10.13,10.4,3,en119716549.txt,8.7969,10,145
585,11.5,9.23,9.5,12.1,11.2,3,en119716549.txt,11.4889,10,146
586,8.0,8.58,8.0,9.28,10.5,3,en119716549.txt,9.2635,10,147
587,7.3,9.2,6.4,8.04,9.1,3,en119716549.txt,6.9979,10,148
588,8.3,8.75,8.0,9.48,11.0,3,en119716549.txt,9.3169,10,149
589,8.8,9.16,8.0,11.11,11.4,3,en119716549.txt,11.7099,10,150
590,12.1,12.7,9.9,13.15,13.0,3,en119716549.txt,13.3916,10,151
591,10.0,10.32,7.3,9.53,10.0,3,en119716549.txt,9.4837,10,152
592,8.2,8.99,6.9,9.54,10.4,3,en119716549.txt,10.3426,10,153
593,11.2,11.08,10.4,10.96,11.4,3,en119716549.txt,11.6909,10,154
594,11.5,10.44,9.9,11.31,11.9,3,en119716549.txt,10.7965,10,155
595,10.1,11.01,9.3,10.83,11.6,3,en119716549.txt,10.8554,10,156
596,16.4,13.18,13.4,15.77,14.7,3,en119716549.txt,13.7481,10,157
597,10.7,11.13,8.6,10.25,11.4,3,en119716549.txt,11.4593,10,158
598,10.4,11.25,8.2,11.1,11.6,3,en119716549.txt,10.179,10,159
599,10.3,9.17,8.6,10.59,11.0,3,en119716549.txt,10.0413,10,160
600,9.9,9.63,9.2,9.92,10.6,3,en119716549.txt,10.1615,10,161
601,9.4,9.92,8.4,10.9,11.0,3,en119716549.txt,10.65,10,162
602,12.8,10.91,10.6,12.6,11.9,3,en119716549.txt,12.144,10,163
603,12.9,10.68,10.7,13.57,12.8,3,en119716549.txt,12.4945,10,164
604,10.5,10.84,8.5,11.7,12.3,3,en119716549.txt,11.0551,10,165
605,15.5,14.68,11.2,12.71,14.6,3,en119716549.txt,14.1067,10,166
606,13.0,13.05,10.0,11.02,12.3,3,en119716549.txt,11.8896,10,167
607,10.4,10.67,8.6,10.5,11.4,3,en119716549.txt,11.72,10,168
608,11.7,10.1,9.0,11.78,11.4,3,en119716549.txt,12.8392,10,169
609,12.9,11.31,11.4,13.03,13.7,3,en119716549.txt,13.9158,10,170
610,12.8,14.21,10.6,12.14,12.3,3,en119716549.txt,12.9,10,171
611,7.7,9.55,6.6,8.09,9.4,3,en119716549.txt,7.3986,10,172
612,11.4,10.79,9.6,10.62,11.0,3,en119716549.txt,11.2652,10,173
613,8.8,9.16,7.2,8.92,9.1,3,en119716549.txt,8.4276,10,174
614,10.4,9.57,8.4,10.9,11.0,3,en119716549.txt,9.4634,10,175
615,10.9,10.33,8.2,10.47,10.8,3,en119716549.txt,10.523,10,176
616,11.7,11.37,10.6,13.26,13.5,3,en119716549.txt,12.6662,10,177
617,11.8,10.21,10.3,12.04,12.0,3,en119716549.txt,12.6106,10,178
618,11.0,9.52,9.0,11.74,11.0,3,en119716549.txt,11.7815,10,179
619,11.3,11.66,9.9,12.29,12.7,3,en119716549.txt,12.1331,10,180
620,9.2,8.01,8.5,9.8,11.0,3,en119716549.txt,8.8278,10,181
621,11.7,11.66,9.1,11.15,12.3,3,en119716549.txt,11.9121,10,182
622,12.1,9.46,11.2,12.34,11.2,3,en119716549.txt,11.5892,10,183
623,14.1,11.67,11.2,13.8,12.9,3,en119716549.txt,13.8682,10,184
624,10.7,11.02,8.6,12.32,12.2,3,en119716549.txt,13.0031,10,185
625,12.8,10.16,11.3,13.14,12.7,3,en119716549.txt,14.0578,10,186
626,11.2,10.04,10.0,12.24,11.8,3,en119716549.txt,11.6668,10,187
627,15.9,13.41,12.6,14.38,15.5,3,en119716549.txt,15.8439,10,188
628,15.5,13.52,12.2,12.85,13.4,3,en119716549.txt,13.1277,10,189
629,13.6,11.72,11.9,14.03,13.6,3,en119716549.txt,12.9557,10,190
630,11.0,10.21,9.6,11.45,12.0,3,en119716549.txt,12.2796,10,191
631,12.0,12.29,11.3,12.49,12.3,3,en119716549.txt,12.5037,10,192
632,17.9,15.44,14.1,16.06,16.4,3,en119716549.txt,18.8321,10,193
633,11.4,11.08,10.6,12.84,13.3,3,en119716549.txt,13.2647,10,194
634,16.3,11.21,13.4,12.82,14.8,3,en119767323.txt,15.2397,1369,1
635,15.4,11.38,13.6,12.06,14.5,3,en119767323.txt,14.9177,1000,1
636,15.6,12.36,13.1,11.89,14.7,3,en119767323.txt,15.042,750,1
637,16.0,13.99,13.6,11.77,15.1,3,en119767323.txt,15.3699,500,1
638,15.2,9.53,12.4,13.19,13.7,3,en119767323.txt,14.7213,500,2
639,16.8,14.05,14.1,12.36,15.5,3,en119767323.txt,15.9444,450,1
640,14.4,9.52,12.8,12.53,13.5,3,en119767323.txt,14.114,450,2
641,18.0,9.7,15.7,15.62,15.0,3,en119767323.txt,15.6305,450,3
642,17.6,13.93,14.9,13.11,15.9,3,en119767323.txt,16.4462,400,1
643,13.1,10.04,11.4,11.48,13.1,3,en119767323.txt,13.3779,400,2
644,15.7,9.3,12.9,13.97,14.0,3,en119767323.txt,14.7395,400,3
645,17.3,13.87,14.6,13.02,15.7,3,en119767323.txt,16.1382,350,1
646,13.9,11.2,11.3,11.61,13.7,3,en119767323.txt,13.8734,350,2
647,15.6,9.24,12.9,13.92,13.8,3,en119767323.txt,14.916,350,3
648,16.9,13.93,14.3,12.87,15.7,3,en119767323.txt,15.9743,300,1
649,14.6,12.25,12.4,11.75,14.2,3,en119767323.txt,14.3278,300,2
650,15.4,9.64,13.7,13.68,13.7,3,en119767323.txt,14.8549,300,3
651,15.4,9.18,12.7,13.97,13.9,3,en119767323.txt,14.5366,300,4
652,16.8,14.05,14.1,12.79,15.6,3,en119767323.txt,15.8873,250,1
653,15.4,13.63,13.1,11.94,14.7,3,en119767323.txt,14.8455,250,2
654,15.2,9.88,13.3,13.26,13.8,3,en119767323.txt,14.7213,250,3
655,15.2,9.18,12.6,13.82,13.7,3,en119767323.txt,14.7218,250,4
656,16.2,9.88,14.1,14.48,14.4,3,en119767323.txt,15.0212,250,5
657,16.4,13.64,14.1,12.87,15.3,3,en119767323.txt,15.7309,200,1
658,18.8,14.46,15.7,14.55,16.5,3,en119767323.txt,17.1546,200,2
659,11.7,10.62,9.7,10.29,12.8,3,en119767323.txt,12.3354,200,3
660,14.9,9.7,13.3,13.47,13.5,3,en119767323.txt,14.6098,200,4
661,15.6,9.24,12.9,14.26,13.8,3,en119767323.txt,14.8945,200,5
662,15.7,9.3,14.1,14.57,14.1,3,en119767323.txt,14.5868,200,6
663,16.2,13.47,14.1,13.13,15.2,3,en119767323.txt,15.8764,150,1
664,17.6,14.45,14.5,13.81,16.1,3,en119767323.txt,16.0752,150,2
665,16.5,14.22,13.8,13.09,15.2,3,en119767323.txt,15.8858,150,3
666,12.6,10.04,11.0,11.13,13.0,3,en119767323.txt,12.6604,150,4
667,15.3,9.93,13.5,13.84,13.6,3,en119767323.txt,14.8043,150,5
668,15.4,9.35,12.8,14.34,13.8,3,en119767323.txt,14.9055,150,6
669,15.6,9.06,13.0,14.44,13.6,3,en119767323.txt,14.7368,150,7
670,15.2,9.35,13.7,14.45,14.2,3,en119767323.txt,14.3646,150,8
671,24.3,10.81,20.1,20.91,17.4,3,en119767323.txt,17.7307,150,9
672,16.6,13.35,14.5,13.83,15.3,3,en119767323.txt,16.0373,100,1
673,16.2,13.99,13.8,13.38,15.3,3,en119767323.txt,15.4494,100,2
674,17.9,14.57,14.7,14.59,16.4,3,en119767323.txt,16.4536,100,3
675,19.9,14.17,16.7,15.92,16.6,3,en119767323.txt,17.9313,100,4
676,10.8,13.15,8.7,9.49,11.6,3,en119767323.txt,11.7494,100,5
677,14.9,9.46,13.2,13.16,14.0,3,en119767323.txt,14.5964,100,6
678,15.0,9.81,13.1,13.8,13.3,3,en119767323.txt,14.4616,100,7
679,14.8,9.3,12.3,13.96,13.6,3,en119767323.txt,14.766,100,8
680,16.4,9.47,14.6,15.34,14.2,3,en119767323.txt,15.3371,100,9
681,14.8,9.01,12.4,13.93,13.5,3,en119767323.txt,14.4458,100,10
682,15.4,8.83,13.0,14.83,13.7,3,en119767323.txt,13.9997,100,11
683,16.0,9.76,14.1,15.31,14.4,3,en119767323.txt,15.1606,100,12
684,19.4,11.09,15.9,17.11,16.0,3,en119767323.txt,18.0489,100,13
685,16.3,13.52,14.2,13.77,15.2,3,en119767323.txt,15.8426,75,1
686,16.1,13.47,14.0,13.9,15.2,3,en119767323.txt,15.9112,75,2
687,17.5,14.92,15.3,14.38,16.1,3,en119767323.txt,15.8481,75,3
