,complexity,length_of_chunk,std,variance
536,3,12,1.5156722886780862,2.2972624866666678
537,3,10,2.9319308589861057,8.596218561875004
538,4,40,0.0,0.0
539,4,35,0.0,0.0
540,4,30,0.0,0.0
541,4,28,0.0,0.0
542,4,26,0.0,0.0
543,4,24,0.0,0.0
544,4,22,0.0,0.0
545,4,20,1.1547000000000005,1.3333320900000012
546,4,18,0.7279500000000003,0.5299112025000005
547,4,16,0.40165000000000006,0.16132272250000004
548,4,14,1.818624022593883,3.3073933355555565
549,4,12,1.660929372369578,2.7586863800000003
550,4,10,3.1466780404102352,9.901582689999998
551,5,40,0.0,0.0
552,5,35,0.0,0.0
553,5,30,0.0,0.0
554,5,28,0.0,0.0
555,5,26,0.0,0.0
556,5,24,0.0,0.0
557,5,22,0.0,0.0
558,5,20,1.1698999999999997,1.3686660099999992
559,5,18,0.9012499999999997,0.8122515624999994
560,5,16,0.48199999999999976,0.23232399999999975
561,5,14,2.153751372734457,4.6386449755555565
562,5,12,1.4557506708071801,2.119210015555555
563,5,10,3.600903070324859,12.966502921874998
564,3,35,0.0,0.0
565,3,30,0.0,0.0
566,3,28,0.0,0.0
567,3,26,0.0,0.0
568,3,24,0.0,0.0
569,3,22,0.0,0.0
570,3,20,0.0,0.0
571,3,18,0.6376999999999997,0.4066612899999996
572,3,16,0.4089999999999998,0.16728099999999985
573,3,14,0.011050000000000004,0.0001221025000000001
574,3,12,0.3893816979092191,0.1516181066666664
575,3,10,0.9583092020150212,0.9183565266666668
576,4,35,0.0,0.0
577,4,30,0.0,0.0
578,4,28,0.0,0.0
579,4,26,0.0,0.0
580,4,24,0.0,0.0
581,4,22,0.0,0.0
582,4,20,0.0,0.0
583,4,18,0.11319999999999997,0.012814239999999992
584,4,16,0.010199999999999765,0.0001040399999999952
585,4,14,0.05624999999999991,0.00316406249999999
586,4,12,0.4170835914085116,0.17395872222222222
587,4,10,0.7619332093796383,0.5805422155555556
588,5,35,0.0,0.0
589,5,30,0.0,0.0
590,5,28,0.0,0.0
591,5,26,0.0,0.0
592,5,24,0.0,0.0
593,5,22,0.0,0.0
594,5,20,0.0,0.0
595,5,18,0.04444999999999988,0.0019758024999999894
596,5,16,0.11250000000000027,0.01265625000000006
597,5,14,0.2857000000000003,0.08162449000000016
598,5,12,0.19306622928127237,0.03727456888888884
599,5,10,0.27904599381941786,0.0778666666666666
600,3,30,0.0,0.0
601,3,28,0.0,0.0
602,3,26,0.0,0.0
603,3,24,0.0,0.0
604,3,22,0.0,0.0
605,3,20,0.0,0.0
606,3,18,0.0,0.0
607,3,16,0.0,0.0
608,3,14,0.40139999999999976,0.1611219599999998
609,3,12,0.7843499999999999,0.6152049224999998
610,3,10,1.312950329939746,1.723838568888888
611,4,30,0.0,0.0
612,4,28,0.0,0.0
613,4,26,0.0,0.0
614,4,24,0.0,0.0
615,4,22,0.0,0.0
616,4,20,0.0,0.0
617,4,18,0.0,0.0
618,4,16,0.0,0.0
619,4,14,0.0968,0.00937024
620,4,12,0.32505000000000006,0.10565750250000003
621,4,10,1.5966556429682086,2.5493092422222237
622,5,30,0.0,0.0
623,5,28,0.0,0.0
624,5,26,0.0,0.0
625,5,24,0.0,0.0
626,5,22,0.0,0.0
627,5,20,0.0,0.0
628,5,18,0.0,0.0
629,5,16,0.0,0.0
630,5,14,0.22245000000000026,0.04948400250000012
631,5,12,0.05335000000000001,0.002846222500000001
632,5,10,1.6199201653853876,2.6241413422222215
633,3,16,0.0,0.0
634,3,14,0.0,0.0
635,3,12,0.0,0.0
636,3,10,0.0,0.0
637,4,16,0.0,0.0
638,4,14,0.0,0.0
639,4,12,0.0,0.0
640,4,10,0.0,0.0
641,5,16,0.0,0.0
642,5,14,0.0,0.0
643,5,12,0.0,0.0
644,5,10,0.0,0.0
645,3,24,0.0,0.0
646,3,22,0.0,0.0
647,3,20,0.0,0.0
648,3,18,0.0,0.0
649,3,16,0.0,0.0
650,3,14,0.0,0.0
651,3,12,1.1989,1.4373612100000002
652,3,10,0.9428999999999998,0.8890604099999997
653,4,24,0.0,0.0
654,4,22,0.0,0.0
655,4,20,0.0,0.0
656,4,18,0.0,0.0
657,4,16,0.0,0.0
658,4,14,0.0,0.0
659,4,12,0.8352499999999998,0.6976425624999998
660,4,10,0.7902,0.6244160400000001
661,5,24,0.0,0.0
662,5,22,0.0,0.0
663,5,20,0.0,0.0
664,5,18,0.0,0.0
665,5,16,0.0,0.0
666,5,14,0.0,0.0
667,5,12,0.3833500000000001,0.14695722250000007
668,5,10,0.21999999999999975,0.04839999999999989
669,3,26,0.0,0.0
670,3,24,0.0,0.0
671,3,22,0.0,0.0
672,3,20,0.0,0.0
673,3,18,0.0,0.0
674,3,16,0.0,0.0
675,3,14,0.0,0.0
676,3,12,0.40585000000000004,0.16471422250000003
677,3,10,0.6985999999999999,0.4880419599999999
678,4,26,0.0,0.0
679,4,24,0.0,0.0
680,4,22,0.0,0.0
681,4,20,0.0,0.0
682,4,18,0.0,0.0
683,4,16,0.0,0.0
684,4,14,0.0,0.0
685,4,12,0.2874000000000003,0.08259876000000019
686,4,10,0.8885500000000004,0.7895211025000007
687,5,26,0.0,0.0
688,5,24,0.0,0.0
689,5,22,0.0,0.0
690,5,20,0.0,0.0
691,5,18,0.0,0.0
692,5,16,0.0,0.0
693,5,14,0.0,0.0
694,5,12,0.42464999999999975,0.18032762249999978
695,5,10,0.7758000000000003,0.6018656400000004
696,3,18,0.0,0.0
697,3,16,0.0,0.0
698,3,14,0.0,0.0
699,3,12,0.0,0.0
700,3,10,0.0,0.0
701,4,18,0.0,0.0
702,4,16,0.0,0.0
703,4,14,0.0,0.0
704,4,12,0.0,0.0
705,4,10,0.0,0.0
706,5,18,0.0,0.0
707,5,16,0.0,0.0
708,5,14,0.0,0.0
709,5,12,0.0,0.0
710,5,10,0.0,0.0
711,3,45,0.0,0.0
712,3,40,0.0,0.0
713,3,35,0.0,0.0
714,3,30,0.0,0.0
715,3,28,0.0,0.0
716,3,26,0.0,0.0
717,3,24,0.4156000000000004,0.17272336000000033
718,3,22,0.05769999999999964,0.0033292899999999587
719,3,20,0.2816000000000001,0.07929856000000005
720,3,18,0.045849999999999724,0.0021022224999999745
721,3,16,0.8418285547280725,0.7086753155555554
722,3,14,0.8018753408243842,0.6430040622222223
723,3,12,0.9642340493236066,0.9297473018749993
724,3,10,0.4346242831457991,0.18889826749999974
725,4,45,0.0,0.0
726,4,40,0.0,0.0
727,4,35,0.0,0.0
728,4,30,0.0,0.0
729,4,28,0.0,0.0
730,4,26,0.0,0.0
731,4,24,0.0,0.0
732,4,22,0.24275000000000002,0.05892756250000001
733,4,20,0.11355000000000004,0.012893602500000009
734,4,18,0.017049999999999788,0.0002907024999999928
