,ARI,CLI,FKGL,GFI,SMOG,complexity,document,fog,length_of_chunk,number_of_chunk
345,11.6,10.91,9.6,11.87,12.1,3,en119716549.txt,12.1248,30,62
346,13.8,11.32,11.3,13.21,13.7,3,en119716549.txt,14.4472,30,63
347,12.9,11.6,10.1,11.62,12.5,3,en119716549.txt,12.1095,30,64
348,14.4,13.34,12.6,13.12,14.4,3,en119716549.txt,15.0586,30,65
349,17.8,14.8,14.6,16.69,16.2,3,en119716549.txt,17.5538,20,1
350,17.7,13.23,15.5,16.78,16.7,3,en119716549.txt,18.7827,20,2
351,14.2,12.94,11.7,13.78,14.4,3,en119716549.txt,15.0361,20,3
352,13.5,12.24,11.6,14.05,13.4,3,en119716549.txt,13.6246,20,4
353,15.2,12.13,13.2,15.42,15.0,3,en119716549.txt,16.3257,20,5
354,16.5,13.47,14.5,15.14,15.1,3,en119716549.txt,16.4769,20,6
355,17.3,13.0,15.4,16.28,16.2,3,en119716549.txt,17.663,20,7
356,14.7,12.36,12.6,14.49,14.9,3,en119716549.txt,15.6545,20,8
357,13.1,13.74,11.3,12.26,13.3,3,en119716549.txt,13.6297,20,9
358,17.1,14.05,14.6,15.7,16.3,3,en119716549.txt,17.6068,20,10
359,15.8,14.79,12.8,14.35,15.0,3,en119716549.txt,15.4684,20,11
360,18.9,15.21,15.3,15.98,16.3,3,en119716549.txt,16.6333,20,12
361,15.9,13.58,13.9,14.64,15.2,3,en119716549.txt,16.6221,20,13
362,15.3,15.14,13.4,13.6,16.0,3,en119716549.txt,17.9148,20,14
363,16.1,14.05,13.8,15.01,15.8,3,en119716549.txt,16.9195,20,15
364,16.0,16.3,13.2,13.61,14.9,3,en119716549.txt,14.8597,20,16
365,15.5,16.24,12.8,13.22,14.7,3,en119716549.txt,14.0975,20,17
366,16.7,13.76,14.5,16.59,16.6,3,en119716549.txt,17.4913,20,18
367,17.3,15.96,14.7,16.18,16.8,3,en119716549.txt,18.3323,20,19
368,15.6,15.49,13.4,15.21,15.2,3,en119716549.txt,16.2993,20,20
369,10.0,9.74,9.0,11.03,11.4,3,en119716549.txt,11.1167,20,21
370,13.3,11.03,11.1,12.36,12.3,3,en119716549.txt,13.5192,20,22
371,12.9,12.01,11.1,13.23,13.5,3,en119716549.txt,13.5126,20,23
372,11.7,12.0,10.1,11.8,12.5,3,en119716549.txt,12.7466,20,24
373,12.5,10.62,10.6,13.01,12.5,3,en119716549.txt,13.4269,20,25
374,13.1,11.84,11.5,13.92,14.0,3,en119716549.txt,15.1867,20,26
375,14.4,12.89,12.0,14.5,14.1,3,en119716549.txt,14.9316,20,27
376,13.9,12.13,12.1,13.92,13.5,3,en119716549.txt,14.2435,20,28
377,15.7,13.52,13.8,15.67,15.5,3,en119716549.txt,16.4629,20,29
378,16.1,15.32,14.0,15.73,16.3,3,en119716549.txt,17.8659,20,30
379,14.2,12.65,11.8,13.49,13.7,3,en119716549.txt,14.5273,20,31
380,11.4,10.62,9.8,11.11,11.1,3,en119716549.txt,11.3885,20,32
381,14.1,11.9,12.4,14.64,14.6,3,en119716549.txt,15.9,20,33
382,10.8,10.73,9.1,11.51,11.7,3,en119716549.txt,11.3977,20,34
383,10.8,11.02,10.0,11.43,12.4,3,en119716549.txt,12.9399,20,35
384,13.4,10.62,12.7,14.17,14.3,3,en119716549.txt,14.2246,20,36
385,14.0,13.0,11.4,13.7,13.7,3,en119716549.txt,14.7011,20,37
386,16.3,13.23,13.3,14.51,14.6,3,en119716549.txt,15.5226,20,38
387,15.7,12.77,13.1,15.47,14.7,3,en119716549.txt,16.5681,20,39
388,14.1,12.94,12.7,13.84,14.3,3,en119716549.txt,15.0882,20,40
389,10.8,10.38,10.3,11.44,12.6,3,en119716549.txt,12.9986,20,41
390,11.7,10.33,10.2,12.95,12.5,3,en119716549.txt,12.9714,20,42
391,14.7,12.02,12.8,14.95,14.6,3,en119716549.txt,15.2059,20,43
392,13.8,12.13,12.0,14.6,13.8,3,en119716549.txt,14.4709,20,44
393,13.1,10.8,11.0,13.79,12.9,3,en119716549.txt,13.569,20,45
394,13.4,11.2,12.3,14.59,13.9,3,en119716549.txt,14.8218,20,46
395,13.5,10.39,11.8,13.23,12.8,3,en119716549.txt,13.559,20,47
396,13.4,10.91,11.4,13.29,12.9,3,en119716549.txt,13.5421,20,48
397,13.2,11.55,11.8,13.67,13.7,3,en119716549.txt,14.2395,20,49
398,9.7,9.4,9.2,10.14,11.0,3,en119716549.txt,10.4668,20,50
399,13.6,10.97,12.7,14.71,14.6,3,en119716549.txt,15.2998,20,51
400,12.7,10.45,11.0,12.88,12.8,3,en119716549.txt,13.5824,20,52
401,12.4,11.66,11.0,12.59,13.0,3,en119716549.txt,12.8632,20,53
402,14.9,12.07,11.6,13.85,13.4,3,en119716549.txt,13.2545,20,54
403,14.0,12.25,10.8,13.19,13.4,3,en119716549.txt,11.9983,20,55
404,13.3,11.49,10.4,12.77,12.9,3,en119716549.txt,12.7842,20,56
405,12.1,11.37,9.5,11.22,12.1,3,en119716549.txt,11.4544,20,57
406,11.7,12.64,9.2,11.07,12.1,3,en119716549.txt,11.1903,20,58
407,13.6,11.95,10.4,12.06,12.8,3,en119716549.txt,11.9519,20,59
408,11.8,11.71,10.2,11.5,12.3,3,en119716549.txt,12.1521,20,60
409,12.4,11.31,10.0,11.83,12.4,3,en119716549.txt,11.6677,20,61
410,12.6,11.95,9.7,11.45,12.1,3,en119716549.txt,10.8946,20,62
411,11.1,10.39,8.3,10.87,11.8,3,en119716549.txt,11.8105,20,63
412,13.4,13.11,10.8,11.75,12.8,3,en119716549.txt,12.4945,20,64
413,11.3,9.98,8.9,10.64,10.0,3,en119716549.txt,11.0555,20,65
414,8.2,8.58,8.1,8.45,9.6,3,en119716549.txt,8.0173,20,66
415,10.9,11.77,10.7,11.18,12.0,3,en119716549.txt,11.0722,20,67
416,8.0,8.41,6.9,9.41,10.2,3,en119716549.txt,9.9661,20,68
417,10.9,9.46,8.8,10.95,11.6,3,en119716549.txt,10.7965,20,69
418,10.7,10.04,9.5,11.7,11.5,3,en119716549.txt,11.2452,20,70
419,10.5,10.15,9.2,10.82,10.8,3,en119716549.txt,10.9676,20,71
420,8.4,9.39,6.4,7.97,9.3,3,en119716549.txt,7.1857,20,72
421,10.9,10.55,9.2,10.56,10.6,3,en119716549.txt,9.8045,20,73
422,9.0,8.76,7.6,9.3,9.8,3,en119716549.txt,8.974,20,74
423,7.8,8.75,7.6,9.61,11.0,3,en119716549.txt,9.7645,20,75
424,10.6,10.96,9.8,11.85,11.9,3,en119716549.txt,11.4,20,76
425,10.6,11.13,8.5,10.35,11.2,3,en119716549.txt,11.6955,20,77
426,10.5,10.27,9.2,9.48,11.0,3,en119716549.txt,9.8828,20,78
427,12.4,12.13,10.7,12.6,12.9,3,en119716549.txt,12.1324,20,79
428,10.7,10.55,9.0,10.84,11.6,3,en119716549.txt,10.9,20,80
429,10.6,9.52,9.8,10.48,11.2,3,en119716549.txt,10.1423,20,81
430,12.1,10.85,10.1,12.42,12.1,3,en119716549.txt,12.3128,20,82
431,13.2,12.59,9.6,11.82,13.5,3,en119716549.txt,12.3938,20,83
432,13.4,13.34,10.5,11.34,12.6,3,en119716549.txt,12.3119,20,84
433,10.7,9.81,9.6,10.71,11.2,3,en119716549.txt,12.3298,20,85
434,12.1,12.53,9.9,11.98,12.5,3,en119716549.txt,12.5678,20,86
435,9.6,10.37,8.0,8.95,10.0,3,en119716549.txt,9.2283,20,87
436,10.4,9.52,8.5,10.55,10.9,3,en119716549.txt,9.9946,20,88
437,10.6,10.39,9.2,11.02,11.7,3,en119716549.txt,11.1643,20,89
438,11.8,10.68,10.0,12.45,12.2,3,en119716549.txt,12.6698,20,90
439,11.6,9.52,10.5,11.52,12.7,3,en119716549.txt,10.2967,20,91
440,12.1,10.1,10.6,11.98,11.7,3,en119716549.txt,12.1235,20,92
441,11.6,11.37,9.1,12.08,12.2,3,en119716549.txt,12.2997,20,93
442,13.7,10.68,11.5,13.33,13.1,3,en119716549.txt,13.8287,20,94
443,14.5,12.71,11.8,13.06,13.9,3,en119716549.txt,14.0954,20,95
444,11.9,10.73,10.0,11.71,12.4,3,en119716549.txt,12.0195,20,96
445,16.0,14.79,12.9,14.02,15.0,3,en119716549.txt,16.1427,20,97
446,16.9,15.9,14.0,16.6,16.3,3,en119716549.txt,17.3436,10,1
447,19.0,14.11,16.3,18.06,16.2,3,en119716549.txt,18.1926,10,2
448,18.8,13.36,16.5,18.03,16.8,3,en119716549.txt,19.4629,10,3
449,16.6,13.41,14.6,17.32,16.6,3,en119716549.txt,18.1358,10,4
450,13.8,12.76,11.4,12.8,12.8,3,en119716549.txt,12.8163,10,5
451,14.6,13.35,13.2,15.56,15.6,3,en119716549.txt,17.0046,10,6
452,13.1,13.52,11.6,13.87,13.3,3,en119716549.txt,13.8817,10,7
453,14.2,11.44,11.6,14.85,13.6,3,en119716549.txt,13.5273,10,8
454,15.0,12.54,12.8,15.5,14.8,3,en119716549.txt,16.049,10,9
455,15.4,11.84,13.5,15.98,15.1,3,en119716549.txt,16.6037,10,10
456,17.3,15.26,14.1,15.37,15.2,3,en119716549.txt,16.2251,10,11
457,15.8,11.9,13.8,15.96,15.0,3,en119716549.txt,16.7441,10,12
458,16.1,12.65,13.4,15.77,15.2,3,en119716549.txt,16.2462,10,13
459,18.4,13.59,16.2,17.47,17.0,3,en119716549.txt,19.0021,10,14
460,15.3,13.0,13.8,15.57,15.0,3,en119716549.txt,15.9198,10,15
461,14.0,11.73,12.5,14.71,14.8,3,en119716549.txt,15.3872,10,16
462,11.8,12.87,9.6,10.92,11.4,3,en119716549.txt,11.1714,10,17
463,14.3,14.79,13.0,14.54,15.0,3,en119716549.txt,15.814,10,18
464,19.9,14.46,16.7,18.21,17.8,3,en119716549.txt,18.2458,10,19
465,14.8,13.58,12.8,14.16,14.9,3,en119716549.txt,17.0453,10,20
466,13.9,13.34,11.0,13.77,13.7,3,en119716549.txt,14.1665,10,21
467,17.6,16.31,14.7,15.82,16.3,3,en119716549.txt,16.6783,10,22
468,18.8,15.61,15.0,16.26,16.0,3,en119716549.txt,17.3185,10,23
469,19.2,15.1,15.6,16.68,16.5,3,en119716549.txt,15.9722,10,24
470,16.7,12.48,14.1,15.68,15.1,3,en119716549.txt,16.6922,10,25
471,15.3,14.74,12.6,14.09,15.4,3,en119716549.txt,16.9738,10,26
472,14.7,15.14,12.7,13.42,15.4,3,en119716549.txt,16.9778,10,27
473,15.9,14.85,14.1,15.5,16.6,3,en119716549.txt,18.8182,10,28
474,14.8,13.92,13.9,14.89,15.6,3,en119716549.txt,16.7812,10,29
475,17.4,13.87,14.8,15.75,15.9,3,en119716549.txt,17.2565,10,30
476,15.7,16.71,12.8,13.88,15.0,3,en119716549.txt,15.1861,10,31
477,16.4,15.9,13.6,14.03,14.9,3,en119716549.txt,14.5351,10,32
478,14.9,16.75,12.8,12.4,13.7,3,en119716549.txt,13.9631,10,33
479,16.4,15.43,14.0,15.66,15.6,3,en119716549.txt,14.5413,10,34
480,14.3,12.76,13.1,16.27,15.2,3,en119716549.txt,14.5932,10,35
481,18.8,14.46,17.1,18.14,17.8,3,en119716549.txt,20.0712,10,36
482,16.3,15.14,14.1,16.05,16.3,3,en119716549.txt,17.5279,10,37
483,18.3,16.42,16.3,17.96,17.4,3,en119716549.txt,19.1135,10,38
484,15.6,16.76,13.5,15.03,14.6,3,en119716549.txt,15.7061,10,39
485,16.1,14.68,13.3,15.94,15.8,3,en119716549.txt,17.0147,10,40
486,9.2,9.97,8.2,10.07,10.4,3,en119716549.txt,10.071,10,41
487,10.9,9.86,9.9,12.38,12.3,3,en119716549.txt,12.1662,10,42
488,10.7,10.26,9.2,10.78,11.6,3,en119716549.txt,11.7078,10,43
489,15.8,11.09,13.1,14.94,13.0,3,en119716549.txt,15.4354,10,44
490,14.1,12.53,11.6,14.35,14.8,3,en119716549.txt,15.1116,10,45
491,11.6,11.43,10.6,12.4,12.0,3,en119716549.txt,11.7581,10,46
492,12.1,13.16,10.8,12.9,12.9,3,en119716549.txt,13.8689,10,47
493,11.4,11.31,9.4,11.54,12.2,3,en119716549.txt,11.8467,10,48
494,14.6,11.44,13.0,14.78,13.7,3,en119716549.txt,15.3181,10,49
495,10.3,9.86,9.3,11.51,11.2,3,en119716549.txt,11.3303,10,50
496,13.6,11.73,12.1,14.72,14.1,3,en119716549.txt,15.0989,10,51
497,12.7,12.36,12.0,14.35,14.0,3,en119716549.txt,15.3927,10,52
498,13.9,12.42,11.7,13.64,13.0,3,en119716549.txt,13.7449,10,53
499,14.9,13.06,12.3,16.0,15.1,3,en119716549.txt,16.0623,10,54
500,11.9,11.14,11.0,12.14,11.4,3,en119716549.txt,12.2191,10,55
501,15.7,12.71,13.2,15.67,15.2,3,en119716549.txt,16.0743,10,56
502,15.8,11.55,12.8,15.63,14.1,3,en119716549.txt,15.7478,10,57
503,16.1,15.84,13.6,16.59,16.8,3,en119716549.txt,17.9487,10,58
504,16.8,15.73,15.7,17.54,17.2,3,en119716549.txt,19.4709,10,59
505,15.4,15.2,13.4,15.34,15.2,3,en119716549.txt,16.0889,10,60
506,15.4,13.58,12.4,15.17,14.3,3,en119716549.txt,15.4024,10,61
507,12.9,11.95,10.0,12.24,13.2,3,en119716549.txt,13.6246,10,62
508,11.9,10.15,9.2,11.34,10.8,3,en119716549.txt,11.3907,10,63
509,11.0,10.9,9.1,11.16,11.4,3,en119716549.txt,11.4904,10,64
510,11.5,10.15,10.1,12.49,12.2,3,en119716549.txt,12.9533,10,65
511,16.5,13.06,14.6,17.34,16.6,3,en119716549.txt,18.4595,10,66
512,12.1,12.58,10.1,12.25,12.3,3,en119716549.txt,12.2571,10,67
513,9.5,8.87,8.0,10.78,11.0,3,en119716549.txt,10.5767,10,68
514,8.5,10.08,7.2,7.97,8.8,3,en119716549.txt,8.2934,10,69
515,13.0,11.55,12.8,14.72,15.0,3,en119716549.txt,16.4264,10,70
516,13.8,10.22,13.2,14.91,14.4,3,en119716549.txt,13.4683,10,71
517,13.1,11.03,12.2,14.57,14.3,3,en119716549.txt,14.9543,10,72
518,13.1,10.85,11.9,13.93,13.5,3,en119716549.txt,14.6743,10,73
519,15.2,15.43,12.0,14.36,14.0,3,en119716549.txt,14.7942,10,74
520,17.7,13.24,14.6,16.68,15.8,3,en119716549.txt,17.4132,10,75
521,14.8,13.29,11.9,13.24,13.0,3,en119716549.txt,13.6,10,76
522,13.3,11.78,11.6,13.61,14.0,3,en119716549.txt,15.5003,10,77
523,17.9,13.53,15.7,17.33,15.4,3,en119716549.txt,17.7661,10,78
524,12.4,12.01,11.9,13.5,13.5,3,en119716549.txt,14.3641,10,79
525,15.5,13.99,14.5,14.91,15.0,3,en119716549.txt,15.8087,10,80
526,10.5,10.61,10.0,11.52,12.3,3,en119716549.txt,12.9219,10,81
527,11.1,10.44,10.7,12.04,12.9,3,en119716549.txt,13.1208,10,82
528,11.7,10.1,10.3,13.16,12.3,3,en119716549.txt,12.6721,10,83
529,11.7,10.5,10.1,13.27,12.7,3,en119716549.txt,13.2885,10,84
530,16.6,11.96,14.4,16.45,15.2,3,en119716549.txt,16.1033,10,85
531,12.9,11.89,11.2,14.24,14.0,3,en119716549.txt,14.6306,10,86
532,14.9,12.19,13.0,15.4,14.4,3,en119716549.txt,15.3374,10,87
533,12.6,11.78,9.9,13.99,13.2,3,en119716549.txt,13.6372,10,88
534,11.9,9.75,10.6,12.74,11.8,3,en119716549.txt,12.6182,10,89
535,14.1,11.49,12.7,14.95,14.0,3,en119716549.txt,14.4734,10,90
536,14.8,12.25,12.7,16.46,15.4,3,en119716549.txt,16.4939,10,91
537,11.9,9.75,10.6,13.12,12.2,3,en119716549.txt,13.0241,10,92
538,12.2,9.87,11.1,12.68,12.3,3,en119716549.txt,12.3834,10,93
539,14.8,10.8,12.4,14.07,13.2,3,en119716549.txt,14.6776,10,94
540,12.3,11.37,11.2,11.45,12.2,3,en119716549.txt,11.8855,10,95
541,14.7,10.33,12.7,14.97,13.7,3,en119716549.txt,15.1204,10,96
542,11.5,9.75,10.4,12.63,12.0,3,en119716549.txt,12.2759,10,97
543,14.9,13.34,13.1,15.17,15.1,3,en119716549.txt,16.1111,10,98
544,11.7,10.56,10.0,11.86,12.0,3,en119716549.txt,11.8638,10,99
545,7.4,7.65,7.2,8.92,9.9,3,en119716549.txt,8.9245,10,100
546,14.1,10.97,13.0,15.28,14.1,3,en119716549.txt,15.1594,10,101
547,13.2,11.03,12.3,14.43,15.0,3,en119716549.txt,15.4869,10,102
548,15.3,11.38,13.5,15.41,14.9,3,en119716549.txt,15.5851,10,103
549,10.2,8.99,9.7,10.47,10.6,3,en119716549.txt,11.3318,10,104
550,11.4,11.95,9.6,11.43,12.5,3,en119716549.txt,12.1822,10,105
551,13.8,11.49,12.4,14.29,13.6,3,en119716549.txt,13.6067,10,106
552,14.7,11.9,11.7,13.84,12.8,3,en119716549.txt,13.0029,10,107
553,15.0,12.31,12.7,14.08,13.9,3,en119716549.txt,13.5089,10,108
554,14.0,12.3,11.8,12.86,13.8,3,en119716549.txt,12.9778,10,109
555,13.9,11.96,11.0,13.74,13.0,3,en119716549.txt,11.0358,10,110
556,11.5,11.14,9.4,12.23,12.1,3,en119716549.txt,11.0057,10,111
557,14.9,12.02,11.4,13.65,13.7,3,en119716549.txt,14.3807,10,112
558,11.1,11.08,10.0,11.53,12.5,3,en119716549.txt,11.6246,10,113
559,11.9,11.37,8.1,10.77,10.9,3,en119716549.txt,11.3616,10,114
560,8.6,10.37,6.8,8.12,10.6,3,en119716549.txt,8.8,10,115
561,14.5,14.68,11.7,14.15,13.6,3,en119716549.txt,13.1764,10,116
562,16.3,13.35,12.9,14.02,14.6,3,en119716549.txt,13.2457,10,117
563,10.8,10.38,9.1,10.76,11.0,3,en119716549.txt,10.5549,10,118
564,12.3,12.41,11.4,13.12,13.6,3,en119716549.txt,13.3965,10,119
565,11.2,11.02,9.1,10.37,10.7,3,en119716549.txt,10.9,10,120
566,12.7,10.74,10.8,12.9,13.0,3,en119716549.txt,12.2191,10,121
567,12.3,12.12,9.1,11.4,11.6,3,en119716549.txt,11.1714,10,122
568,12.5,12.36,10.7,12.22,12.5,3,en119716549.txt,12.2161,10,123
569,12.7,11.49,10.0,11.33,11.5,3,en119716549.txt,9.443,10,124
570,11.2,9.86,8.7,11.38,11.2,3,en119716549.txt,11.6,10,125
571,11.0,10.73,9.1,11.87,12.3,3,en119716549.txt,12.0889,10,126
572,12.6,13.16,10.0,10.69,11.7,3,en119716549.txt,10.4475,10,127
